Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty1,Qty2,Qty3
3,10,2021,15.00918242,12.16729381,1,35,31,33
4,10,2021,27.68657855,6.32302111,1,32,28,28
5,10,2021,25.53361176,9.869517519,1,33,35,32
6,10,2021,24.70702308,15.57560294,1,30,34,33
7,10,2021,30.72559583,11.78125156,1,37,37,37
8,10,2021,27.72418365,8.220289572,1,34,33,37
9,10,2021,20.73725891,12.10496051,1,39,35,40
10,10,2021,22.63881276,6.094279998,1,22,22,24
11,10,2021,32.96198422,9.545037684,1,38,40,38
12,10,2021,26.38695312,5.265826055,1,27,30,22
13,10,2021,24.25812067,16.26235725,1,26,23,25
14,10,2021,16.32365592,9.754872238,1,24,23,22
15,10,2021,18.17231246,4.883924413,1,37,41,40
16,10,2021,25.56738372,14.03092049,1,29,31,29
17,10,2021,29.25707239,8.503362248,1,29,26,30
18,10,2021,25.48041552,9.289447782,1,24,27,24
19,10,2021,25.94475587,6.700623571,1,35,32,35
20,10,2021,28.87109878,10.8811249,1,33,29,28
21,10,2021,20.26079421,14.4120531,1,34,37,29
22,10,2021,17.65446032,7.536542637,1,37,39,39
23,10,2021,30.50991976,14.12643151,1,29,25,31
24,10,2021,24.65556119,14.00116006,1,30,28,33
25,10,2021,17.78964301,10.80343769,1,24,24,21
26,10,2021,30.46123671,15.93408121,1,20,23,16
27,10,2021,31.61555861,16.80113725,1,25,21,27
28,10,2021,28.57782448,13.01407256,1,23,21,24
29,10,2021,31.17815191,14.81253953,1,27,31,22
30,10,2021,30.97793593,15.13360856,1,38,34,33
31,10,2021,23.39022959,1.380084094,2,61,58,62
1,11,2021,23.69035767,4.571489235,1,20,22,20
2,11,2021,20.66326071,3.847603463,1,25,25,25
3,11,2021,27.90901081,9.101740094,1,26,29,28
4,11,2021,26.30125952,14.69071131,1,29,29,24
5,11,2021,26.07576987,9.216501141,1,30,28,25
6,11,2021,15.05939058,1.329106781,1,35,32,35
7,11,2021,26.21633375,12.52199018,1,37,37,37
8,11,2021,31.99609323,19.85310986,1,30,29,26
9,11,2021,19.47270793,5.002893291,1,37,40,37
10,11,2021,27.5474619,5.242154313,1,31,27,27
11,11,2021,17.07548347,14.06168733,2,67,62,67
12,11,2021,25.89340478,0.9505448052,1,22,25,26
13,11,2021,28.16435144,11.92391383,1,39,42,41
14,11,2021,20.04592807,10.89172731,1,30,29,29
15,11,2021,20.15525109,6.161383695,1,23,18,25
16,11,2021,31.02810813,4.134060675,1,47,46,44
17,11,2021,24.49337584,15.21771336,1,23,20,18
18,11,2021,24.92145044,8.626749466,1,21,23,19
19,11,2021,27.50299003,8.970951127,1,36,35,39
20,11,2021,32.08861321,4.864512784,1,51,50,48
21,11,2021,31.15383618,6.783611838,1,39,39,36
22,11,2021,23.76900811,12.70072299,1,37,38,32
23,11,2021,23.15620741,2.380507494,1,20,18,18
24,11,2021,21.26966115,5.594988585,1,34,36,29
25,11,2021,12.21889798,9.185102092,1,32,27,34
26,11,2021,20.5267757,7.125513453,1,30,34,28
27,11,2021,23.0486291,6.249961211,1,30,29,32
28,11,2021,27.52935723,7.07702997,1,39,38,35
29,11,2021,25.52099043,16.23186979,1,37,37,37
30,11,2021,15.04787189,6.181977263,1,20,23,20
31,11,2021,27.35598238,4.18937899,1,39,39,41
1,12,2021,25.06816562,18.17986794,1,23,24,18
2,12,2021,18.89379768,5.662928616,1,24,20,22
3,12,2021,18.11761087,10.43759572,1,30,29,28
4,12,2021,25.87860026,5.880534384,1,37,37,38
5,12,2021,27.49602266,16.00722289,1,34,32,29
6,12,2021,24.0671896,3.550129845,1,33,37,29
7,12,2021,20.08298154,16.90387258,1,24,25,26
8,12,2021,19.41266273,8.208218245,1,20,23,21
9,12,2021,32.34671652,0,1,54,56,57
10,12,2021,22.92285291,1.259634529,1,25,24,27
11,12,2021,21.61210838,16.56281904,1,33,35,30
12,12,2021,24.98472139,13.84919362,1,23,26,24
13,12,2021,33.67696922,24.55919326,1,32,28,28
14,12,2021,31.30866363,8.822111537,1,26,25,29
15,12,2021,16.86385225,13.81345324,1,34,34,33
16,12,2021,12.16245528,0,1,25,25,29
17,12,2021,21.24037488,9.429896509,1,35,33,35
18,12,2021,24.51110084,11.4294294,1,37,40,40
19,12,2021,19.30931432,6.232787223,1,23,21,20
20,12,2021,25.01436488,12.07041076,1,27,27,31
21,12,2021,31.03401129,6.917256291,1,32,30,28
22,12,2021,34.60250439,13.92980928,1,34,33,32
23,12,2021,17.40310217,15.11703143,1,39,40,35
24,12,2021,27.5984196,6.918615505,1,23,19,21
25,12,2021,19.82001766,6.096473083,2,53,57,56
26,12,2021,17.3407117,9.056551702,1,36,40,39
27,12,2021,32.05895603,11.71712522,1,23,25,25
28,12,2021,15.96933968,4.24730228,1,23,24,27
29,12,2021,30.34238842,17.92049435,1,38,38,37
30,12,2021,28.69288193,8.105532307,1,22,19,24
31,12,2021,24.42591601,8.447748628,1,33,37,29
