Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty,Year
3,2023-02-11,25,1.6,11,2,1,46,2023
1,2023-02-12,25,13.5,12,2,1,48,2023
2,2023-02-12,17,26.7,12,2,1,47,2023
3,2023-02-12,22,11.4,12,2,1,39,2023
1,2023-02-13,28,25.0,13,2,1,9,2023
2,2023-02-13,28,17.1,13,2,1,11,2023
3,2023-02-13,26,14.8,13,2,1,26,2023
1,2023-02-14,25,18.9,14,2,1,26,2023
2,2023-02-14,20,26.2,14,2,1,2,2023
3,2023-02-14,17,21.5,14,2,1,51,2023
1,2023-02-15,15,14.5,15,2,1,12,2023
2,2023-02-15,17,32.1,15,2,1,38,2023
3,2023-02-15,21,11.1,15,2,1,18,2023
1,2023-02-16,27,14.1,16,2,1,51,2023
2,2023-02-16,21,31.5,16,2,1,35,2023
3,2023-02-16,21,28.8,16,2,1,24,2023
1,2023-02-17,28,18.3,17,2,1,9,2023
2,2023-02-17,27,25.3,17,2,1,42,2023
3,2023-02-17,15,20.8,17,2,1,50,2023
1,2023-02-18,22,3.2,18,2,1,28,2023
2,2023-02-18,17,3.0,18,2,1,10,2023
3,2023-02-18,19,18.4,18,2,1,9,2023
1,2023-02-19,20,8.6,19,2,1,42,2023
2,2023-02-19,21,24.5,19,2,1,19,2023
3,2023-02-19,19,6.5,19,2,1,10,2023
1,2023-02-20,15,24.6,20,2,1,31,2023
2,2023-02-20,19,4.6,20,2,1,18,2023
3,2023-02-20,15,4.4,20,2,1,2,2023
1,2023-02-21,17,22.8,21,2,1,34,2023
2,2023-02-21,18,28.0,21,2,1,51,2023
3,2023-02-21,19,31.8,21,2,1,32,2023
1,2023-02-22,18,25.5,22,2,1,36,2023
2,2023-02-22,21,23.4,22,2,1,22,2023
3,2023-02-22,23,8.4,22,2,1,10,2023
1,2023-02-23,22,24.9,23,2,1,10,2023
2,2023-02-23,28,27.6,23,2,1,52,2023
3,2023-02-23,20,10.4,23,2,1,21,2023
1,2023-02-24,28,5.7,24,2,1,39,2023
2,2023-02-24,22,17.4,24,2,1,52,2023
3,2023-02-24,28,19.3,24,2,1,19,2023
1,2023-02-25,19,7.4,25,2,1,34,2023
2,2023-02-25,20,9.5,25,2,1,10,2023
3,2023-02-25,16,4.4,25,2,1,38,2023
1,2023-02-26,25,8.2,26,2,1,28,2023
2,2023-02-26,24,26.5,26,2,1,34,2023
3,2023-02-26,17,4.0,26,2,1,42,2023
1,2023-02-27,24,15.3,27,2,1,21,2023
2,2023-02-27,19,16.0,27,2,1,5,2023
3,2023-02-27,23,1.7,27,2,1,49,2023
1,2023-02-28,22,4.9,28,2,1,32,2023
2,2023-02-28,20,14.5,28,2,1,21,2023
3,2023-02-28,21,5.2,28,2,1,39,2023
1,2023-03-01,20,19.9,1,3,1,9,2023
2,2023-03-01,26,1.2,1,3,1,7,2023
3,2023-03-01,29,13.3,1,3,1,50,2023
1,2023-03-02,24,12.9,2,3,1,33,2023
2,2023-03-02,21,18.3,2,3,1,44,2023
3,2023-03-02,28,11.8,2,3,1,13,2023
1,2023-03-03,20,24.9,3,3,1,25,2023
2,2023-03-03,20,12.4,3,3,1,38,2023
3,2023-03-03,21,28.9,3,3,1,48,2023
1,2023-03-04,23,22.1,4,3,1,13,2023
2,2023-03-04,26,2.0,4,3,1,1,2023
3,2023-03-04,22,18.5,4,3,1,21,2023
1,2023-03-05,28,17.4,5,3,1,37,2023
2,2023-03-05,15,27.1,5,3,1,1,2023
3,2023-03-05,27,21.3,5,3,1,52,2023
1,2023-03-06,23,14.7,6,3,1,7,2023
2,2023-03-06,23,8.3,6,3,1,49,2023
3,2023-03-06,20,19.6,6,3,1,12,2023
1,2023-03-07,18,15.2,7,3,1,37,2023
2,2023-03-07,29,16.1,7,3,1,45,2023
3,2023-03-07,24,31.8,7,3,1,40,2023
1,2023-03-08,15,6.4,8,3,1,5,2023
2,2023-03-08,26,32.0,8,3,1,17,2023
3,2023-03-08,21,28.4,8,3,1,9,2023
1,2023-03-09,16,29.4,9,3,1,51,2023
2,2023-03-09,18,23.8,9,3,1,7,2023
3,2023-03-09,28,20.7,9,3,1,51,2023
1,2023-03-10,17,28.4,10,3,1,10,2023
2,2023-03-10,27,4.9,10,3,1,47,2023
3,2023-03-10,24,4.1,10,3,1,38,2023
1,2023-03-11,28,6.2,11,3,1,6,2023
2,2023-03-11,16,4.0,11,3,1,3,2023
3,2023-03-11,15,16.3,11,3,1,8,2023
1,2023-03-12,26,3.4,12,3,1,17,2023
2,2023-03-12,23,9.5,12,3,1,12,2023
3,2023-03-12,27,32.1,12,3,1,36,2023
1,2023-03-13,19,7.6,13,3,1,29,2023
2,2023-03-13,25,31.8,13,3,1,14,2023
3,2023-03-13,28,29.5,13,3,1,17,2023
1,2023-03-14,16,32.5,14,3,1,10,2023
2,2023-03-14,21,2.5,14,3,1,14,2023
3,2023-03-14,23,5.1,14,3,1,29,2023
1,2023-03-15,29,17.1,15,3,1,1,2023
2,2023-03-15,29,20.5,15,3,1,51,2023
3,2023-03-15,22,25.6,15,3,1,3,2023
1,2023-03-16,15,7.6,16,3,1,21,2023
2,2023-03-16,27,1.0,16,3,1,33,2023
3,2023-03-16,20,10.9,16,3,1,46,2023
1,2023-03-17,18,17.9,17,3,1,44,2023
2,2023-03-17,23,32.2,17,3,1,15,2023
3,2023-03-17,24,14.8,17,3,1,52,2023
1,2023-03-18,18,15.1,18,3,1,1,2023
2,2023-03-18,15,6.2,18,3,1,47,2023
3,2023-03-18,16,21.5,18,3,1,22,2023
1,2023-03-19,20,6.2,19,3,1,9,2023
2,2023-03-19,19,31.5,19,3,1,43,2023
3,2023-03-19,20,13.3,19,3,1,33,2023
1,2023-03-20,21,20.0,20,3,1,11,2023
2,2023-03-20,22,13.3,20,3,1,51,2023
3,2023-03-20,16,32.5,20,3,1,36,2023
1,2023-03-21,18,14.2,21,3,1,39,2023
2,2023-03-21,26,25.3,21,3,1,10,2023
3,2023-03-21,20,10.2,21,3,1,46,2023
1,2023-03-22,17,29.2,22,3,1,10,2023
2,2023-03-22,24,20.8,22,3,1,32,2023
3,2023-03-22,24,7.5,22,3,1,26,2023
1,2023-03-23,29,16.5,23,3,1,18,2023
2,2023-03-23,17,3.9,23,3,1,24,2023
3,2023-03-23,19,31.0,23,3,1,48,2023
1,2023-03-24,28,11.8,24,3,1,38,2023
2,2023-03-24,29,32.5,24,3,1,27,2023
3,2023-03-24,18,11.3,24,3,1,32,2023
1,2023-03-25,18,22.2,25,3,1,8,2023
2,2023-03-25,20,22.5,25,3,1,22,2023
3,2023-03-25,28,10.8,25,3,1,37,2023
1,2023-03-26,29,1.2,26,3,1,23,2023
2,2023-03-26,27,15.5,26,3,1,23,2023
3,2023-03-26,29,29.4,26,3,1,8,2023
1,2023-03-27,29,29.1,27,3,1,22,2023
2,2023-03-27,22,21.3,27,3,1,8,2023
3,2023-03-27,18,9.5,27,3,1,19,2023
1,2023-03-28,21,30.0,28,3,1,29,2023
2,2023-03-28,21,4.1,28,3,1,47,2023
3,2023-03-28,16,3.7,28,3,1,33,2023
1,2023-03-29,21,22.8,29,3,1,1,2023
2,2023-03-29,29,13.9,29,3,1,34,2023
3,2023-03-29,21,7.2,29,3,1,13,2023
1,2023-03-30,23,12.0,30,3,1,23,2023
2,2023-03-30,17,31.1,30,3,1,50,2023
3,2023-03-30,22,21.6,30,3,1,28,2023
1,2023-03-31,19,2.9,31,3,1,9,2023
2,2023-03-31,16,21.8,31,3,1,33,2023
3,2023-03-31,17,8.9,31,3,1,42,2023
1,2023-04-01,16,18.0,1,4,1,52,2023
2,2023-04-01,16,26.8,1,4,1,32,2023
3,2023-04-01,24,5.4,1,4,1,8,2023
1,2023-04-02,24,25.6,2,4,1,41,2023
2,2023-04-02,18,21.1,2,4,1,9,2023
3,2023-04-02,22,16.7,2,4,1,34,2023
1,2023-04-03,22,26.8,3,4,1,41,2023
2,2023-04-03,27,25.3,3,4,1,27,2023
3,2023-04-03,19,28.0,3,4,1,35,2023
1,2023-04-04,19,19.0,4,4,1,48,2023
2,2023-04-04,23,24.8,4,4,1,52,2023
3,2023-04-04,17,23.0,4,4,1,21,2023
1,2023-04-05,29,10.8,5,4,1,42,2023
2,2023-04-05,23,16.8,5,4,1,6,2023
3,2023-04-05,16,15.4,5,4,1,49,2023
1,2023-04-06,26,25.0,6,4,1,28,2023
2,2023-04-06,18,31.5,6,4,1,8,2023
3,2023-04-06,15,22.6,6,4,1,43,2023
1,2023-04-07,15,22.0,7,4,1,12,2023
2,2023-04-07,23,27.3,7,4,1,12,2023
3,2023-04-07,29,24.4,7,4,1,5,2023
1,2023-04-08,29,9.1,8,4,1,48,2023
2,2023-04-08,27,17.9,8,4,1,1,2023
3,2023-04-08,25,9.4,8,4,1,36,2023
1,2023-04-09,29,3.1,9,4,1,51,2023
2,2023-04-09,24,7.8,9,4,1,43,2023
3,2023-04-09,21,32.1,9,4,1,12,2023
1,2023-04-10,17,29.0,10,4,1,36,2023
2,2023-04-10,28,31.9,10,4,1,18,2023
3,2023-04-10,15,4.0,10,4,1,43,2023
1,2023-04-11,16,19.1,11,4,1,49,2023
2,2023-04-11,16,12.5,11,4,1,29,2023
3,2023-04-11,27,30.7,11,4,1,24,2023
1,2023-04-12,27,9.3,12,4,1,38,2023
2,2023-04-12,15,15.0,12,4,1,33,2023
3,2023-04-12,21,9.4,12,4,1,11,2023
1,2023-04-13,22,32.4,13,4,1,50,2023
2,2023-04-13,19,29.2,13,4,1,10,2023
3,2023-04-13,23,8.9,13,4,1,48,2023
1,2023-04-14,29,16.3,14,4,1,40,2023
2,2023-04-14,22,6.6,14,4,1,6,2023
3,2023-04-14,19,27.5,14,4,1,4,2023
1,2023-04-15,21,5.7,15,4,1,31,2023
2,2023-04-15,23,1.0,15,4,1,1,2023
3,2023-04-15,29,32.7,15,4,1,50,2023
1,2023-04-16,18,28.9,16,4,1,15,2023
2,2023-04-16,20,1.3,16,4,1,50,2023
3,2023-04-16,25,5.6,16,4,1,33,2023
1,2023-04-17,29,24.2,17,4,1,46,2023
2,2023-04-17,17,31.8,17,4,1,27,2023
3,2023-04-17,19,26.3,17,4,1,31,2023
1,2023-04-18,20,25.8,18,4,1,7,2023
2,2023-04-18,20,19.8,18,4,1,1,2023
3,2023-04-18,17,11.3,18,4,1,12,2023
1,2023-04-19,18,15.3,19,4,1,30,2023
2,2023-04-19,25,7.3,19,4,1,31,2023
3,2023-04-19,16,22.5,19,4,1,4,2023
1,2023-04-20,15,7.6,20,4,1,15,2023
2,2023-04-20,20,9.5,20,4,1,15,2023
3,2023-04-20,29,27.4,20,4,1,22,2023
1,2023-04-21,16,7.8,21,4,1,36,2023
2,2023-04-21,18,24.4,21,4,1,30,2023
3,2023-04-21,21,17.0,21,4,1,26,2023
1,2023-04-22,23,19.4,22,4,1,2,2023
2,2023-04-22,17,17.3,22,4,1,34,2023
3,2023-04-22,16,5.1,22,4,1,20,2023
1,2023-04-23,16,10.4,23,4,1,25,2023
2,2023-04-23,19,27.1,23,4,1,47,2023
3,2023-04-23,26,23.8,23,4,1,39,2023
1,2023-04-24,26,6.8,24,4,1,2,2023
2,2023-04-24,20,30.8,24,4,1,30,2023
3,2023-04-24,29,15.8,24,4,1,38,2023
1,2023-04-25,27,3.4,25,4,1,42,2023
2,2023-04-25,22,12.8,25,4,1,37,2023
3,2023-04-25,23,10.3,25,4,1,39,2023
1,2023-04-26,25,14.6,26,4,1,16,2023
2,2023-04-26,16,28.7,26,4,1,4,2023
3,2023-04-26,15,2.5,26,4,1,47,2023
1,2023-04-27,28,21.5,27,4,1,5,2023
2,2023-04-27,18,1.3,27,4,1,18,2023
3,2023-04-27,26,1.2,27,4,1,30,2023
1,2023-04-28,19,20.5,28,4,1,41,2023
2,2023-04-28,18,31.3,28,4,1,45,2023
3,2023-04-28,24,18.9,28,4,1,30,2023
1,2023-04-29,27,13.5,29,4,1,45,2023
2,2023-04-29,19,18.0,29,4,1,45,2023
3,2023-04-29,29,2.4,29,4,1,45,2023
1,2023-04-30,21,22.1,30,4,1,32,2023
2,2023-04-30,20,9.0,30,4,1,37,2023
3,2023-04-30,27,20.2,30,4,1,25,2023
1,2023-05-01,27,21.4,1,5,1,20,2023
2,2023-05-01,21,16.4,1,5,1,9,2023
3,2023-05-01,19,10.1,1,5,1,20,2023
1,2023-05-02,29,10.5,2,5,1,42,2023
2,2023-05-02,25,19.4,2,5,1,11,2023
3,2023-05-02,25,19.6,2,5,1,34,2023
1,2023-05-03,20,8.8,3,5,1,1,2023
2,2023-05-03,17,25.9,3,5,1,14,2023
3,2023-05-03,18,29.6,3,5,1,5,2023
1,2023-05-04,15,19.4,4,5,1,14,2023
2,2023-05-04,28,31.8,4,5,1,49,2023
3,2023-05-04,22,4.3,4,5,1,19,2023
1,2023-05-05,29,6.0,5,5,1,11,2023
2,2023-05-05,27,4.0,5,5,1,19,2023
3,2023-05-05,24,4.0,5,5,1,37,2023
1,2023-05-06,23,13.0,6,5,1,32,2023
2,2023-05-06,18,29.8,6,5,1,51,2023
3,2023-05-06,19,7.5,6,5,1,3,2023
1,2023-05-07,22,22.1,7,5,1,29,2023
2,2023-05-07,22,16.5,7,5,1,31,2023
3,2023-05-07,27,3.7,7,5,1,18,2023
1,2023-05-08,24,16.6,8,5,1,7,2023
2,2023-05-08,20,14.8,8,5,1,33,2023
3,2023-05-08,22,15.8,8,5,1,3,2023
1,2023-05-09,20,13.1,9,5,1,4,2023
2,2023-05-09,24,13.1,9,5,1,51,2023
3,2023-05-09,15,20.0,9,5,1,20,2023
1,2023-05-10,28,25.7,10,5,1,27,2023
2,2023-05-10,25,6.4,10,5,1,30,2023
3,2023-05-10,22,24.4,10,5,1,10,2023
1,2023-05-11,15,21.6,11,5,1,1,2023
2,2023-05-11,18,19.2,11,5,1,24,2023
3,2023-05-11,23,23.9,11,5,1,26,2023
1,2023-05-12,23,30.9,12,5,1,35,2023
2,2023-05-12,18,10.7,12,5,1,9,2023
3,2023-05-12,20,30.1,12,5,1,9,2023
1,2023-05-13,19,24.4,13,5,1,8,2023
2,2023-05-13,24,1.7,13,5,1,13,2023
3,2023-05-13,18,18.0,13,5,1,44,2023
1,2023-05-14,19,7.7,14,5,1,31,2023
2,2023-05-14,23,26.7,14,5,1,39,2023
3,2023-05-14,19,24.7,14,5,1,42,2023
1,2023-05-15,24,22.5,15,5,1,8,2023
2,2023-05-15,27,2.5,15,5,1,13,2023
3,2023-05-15,29,22.7,15,5,1,50,2023
1,2023-05-16,16,8.6,16,5,1,40,2023
2,2023-05-16,24,13.4,16,5,1,33,2023
3,2023-05-16,18,10.1,16,5,1,35,2023
1,2023-05-17,26,24.4,17,5,1,45,2023
2,2023-05-17,29,18.1,17,5,1,52,2023
3,2023-05-17,16,9.3,17,5,1,46,2023
1,2023-05-18,21,22.2,18,5,1,32,2023
2,2023-05-18,25,15.1,18,5,1,20,2023
3,2023-05-18,20,27.5,18,5,1,49,2023
1,2023-05-19,27,11.1,19,5,1,17,2023
2,2023-05-19,29,3.1,19,5,1,38,2023
3,2023-05-19,23,2.5,19,5,1,2,2023
1,2023-05-20,26,23.9,20,5,1,46,2023
2,2023-05-20,22,24.7,20,5,1,46,2023
3,2023-05-20,27,4.9,20,5,1,15,2023
1,2023-05-21,21,29.2,21,5,1,6,2023
2,2023-05-21,29,12.8,21,5,1,22,2023
3,2023-05-21,25,6.3,21,5,1,46,2023
1,2023-05-22,29,14.5,22,5,1,51,2023
2,2023-05-22,20,24.3,22,5,1,38,2023
3,2023-05-22,26,26.8,22,5,1,34,2023
1,2023-05-23,18,20.5,23,5,1,45,2023
2,2023-05-23,18,13.3,23,5,1,28,2023
3,2023-05-23,17,24.3,23,5,1,16,2023
1,2023-05-24,25,24.9,24,5,1,33,2023
2,2023-05-24,24,7.3,24,5,1,35,2023
3,2023-05-24,28,24.6,24,5,1,3,2023
1,2023-05-25,22,2.4,25,5,1,28,2023
2,2023-05-25,28,13.8,25,5,1,47,2023
3,2023-05-25,28,21.3,25,5,1,15,2023
1,2023-05-26,29,3.8,26,5,1,17,2023
2,2023-05-26,25,3.1,26,5,1,49,2023
3,2023-05-26,26,23.6,26,5,1,26,2023
1,2023-05-27,26,18.7,27,5,1,41,2023
2,2023-05-27,19,29.7,27,5,1,48,2023
3,2023-05-27,23,23.1,27,5,1,3,2023
1,2023-05-28,19,26.8,28,5,1,50,2023
2,2023-05-28,15,19.0,28,5,1,2,2023
3,2023-05-28,22,7.8,28,5,1,35,2023
1,2023-05-29,21,20.9,29,5,1,34,2023
2,2023-05-29,23,9.1,29,5,1,51,2023
3,2023-05-29,16,24.3,29,5,1,21,2023
1,2023-05-30,17,3.5,30,5,1,27,2023
2,2023-05-30,22,1.8,30,5,1,46,2023
3,2023-05-30,27,25.2,30,5,1,49,2023
1,2023-05-31,15,18.2,31,5,1,30,2023
2,2023-05-31,22,3.8,31,5,1,7,2023
3,2023-05-31,20,1.4,31,5,1,15,2023
1,2023-06-01,29,26.8,1,6,1,33,2023
2,2023-06-01,18,26.5,1,6,1,5,2023
3,2023-06-01,19,26.2,1,6,1,52,2023
1,2023-06-02,28,28.8,2,6,1,8,2023
2,2023-06-02,16,11.2,2,6,1,29,2023
3,2023-06-02,18,20.7,2,6,1,29,2023
1,2023-06-03,19,20.4,3,6,1,52,2023
2,2023-06-03,22,32.0,3,6,1,52,2023
3,2023-06-03,15,10.7,3,6,1,34,2023
1,2023-06-04,25,23.8,4,6,1,3,2023
2,2023-06-04,27,27.1,4,6,1,43,2023
3,2023-06-04,27,14.2,4,6,1,42,2023
1,2023-06-05,19,20.5,5,6,1,21,2023
2,2023-06-05,22,22.6,5,6,1,47,2023
3,2023-06-05,19,5.2,5,6,1,4,2023
1,2023-06-06,19,18.2,6,6,1,15,2023
2,2023-06-06,15,2.0,6,6,1,14,2023
3,2023-06-06,25,15.4,6,6,1,34,2023
1,2023-06-07,20,32.1,7,6,1,6,2023
2,2023-06-07,19,20.0,7,6,1,7,2023
3,2023-06-07,15,7.0,7,6,1,1,2023
1,2023-06-08,27,16.2,8,6,1,7,2023
2,2023-06-08,18,14.7,8,6,1,25,2023
3,2023-06-08,15,2.7,8,6,1,45,2023
1,2023-06-09,28,2.5,9,6,1,23,2023
2,2023-06-09,25,8.4,9,6,1,38,2023
3,2023-06-09,25,16.2,9,6,1,38,2023
1,2023-06-10,19,10.0,10,6,1,50,2023
2,2023-06-10,21,10.3,10,6,1,17,2023
3,2023-06-10,27,0.9,10,6,1,36,2023
1,2023-06-11,21,26.2,11,6,1,15,2023
2,2023-06-11,18,14.5,11,6,1,10,2023
3,2023-06-11,20,20.4,11,6,1,48,2023
1,2023-06-12,15,10.1,12,6,1,44,2023
2,2023-06-12,23,32.8,12,6,1,46,2023
3,2023-06-12,24,5.6,12,6,1,52,2023
1,2023-06-13,20,20.0,13,6,1,23,2023
2,2023-06-13,26,6.4,13,6,1,45,2023
3,2023-06-13,29,14.4,13,6,1,52,2023
1,2023-06-14,17,7.6,14,6,1,14,2023
2,2023-06-14,16,31.5,14,6,1,10,2023
3,2023-06-14,15,19.1,14,6,1,9,2023
1,2023-06-15,18,5.6,15,6,1,48,2023
2,2023-06-15,22,9.7,15,6,1,1,2023
3,2023-06-15,21,29.1,15,6,1,18,2023
1,2023-06-16,26,17.3,16,6,1,33,2023
2,2023-06-16,25,13.9,16,6,1,28,2023
3,2023-06-16,15,17.7,16,6,1,6,2023
1,2023-06-17,29,18.9,17,6,1,7,2023
2,2023-06-17,25,4.6,17,6,1,17,2023
3,2023-06-17,21,28.0,17,6,1,26,2023
1,2023-06-18,17,5.3,18,6,1,24,2023
2,2023-06-18,18,13.6,18,6,1,29,2023
3,2023-06-18,25,17.8,18,6,1,31,2023
1,2023-06-19,21,14.4,19,6,1,27,2023
2,2023-06-19,23,18.6,19,6,1,33,2023
3,2023-06-19,24,31.7,19,6,1,43,2023
1,2023-06-20,29,18.5,20,6,1,20,2023
2,2023-06-20,26,20.8,20,6,1,34,2023
3,2023-06-20,16,10.3,20,6,1,8,2023
1,2023-06-21,16,28.5,21,6,1,15,2023
2,2023-06-21,26,31.6,21,6,1,17,2023
3,2023-06-21,24,9.4,21,6,1,9,2023
1,2023-06-22,29,24.8,22,6,1,19,2023
2,2023-06-22,15,21.9,22,6,1,10,2023
3,2023-06-22,16,6.2,22,6,1,38,2023
1,2023-06-23,26,14.4,23,6,1,52,2023
2,2023-06-23,16,28.7,23,6,1,3,2023
3,2023-06-23,29,11.5,23,6,1,21,2023
1,2023-06-24,19,7.1,24,6,1,14,2023
2,2023-06-24,29,5.5,24,6,1,9,2023
3,2023-06-24,26,9.9,24,6,1,25,2023
1,2023-06-25,22,26.1,25,6,1,26,2023
2,2023-06-25,22,29.3,25,6,1,25,2023
3,2023-06-25,26,10.2,25,6,1,48,2023
1,2023-06-26,24,25.3,26,6,1,26,2023
2,2023-06-26,17,27.6,26,6,1,31,2023
3,2023-06-26,17,17.8,26,6,1,6,2023
1,2023-06-27,29,22.6,27,6,1,45,2023
2,2023-06-27,20,23.6,27,6,1,2,2023
3,2023-06-27,28,14.5,27,6,1,52,2023
1,2023-06-28,28,14.9,28,6,1,20,2023
2,2023-06-28,29,21.0,28,6,1,24,2023
3,2023-06-28,15,15.3,28,6,1,31,2023
1,2023-06-29,26,11.6,29,6,1,28,2023
2,2023-06-29,20,12.5,29,6,1,5,2023
3,2023-06-29,20,2.9,29,6,1,8,2023
1,2023-06-30,27,29.6,30,6,1,47,2023
2,2023-06-30,26,1.4,30,6,1,38,2023
3,2023-06-30,26,9.3,30,6,1,41,2023
1,2023-07-01,17,17.7,1,7,1,45,2023
2,2023-07-01,27,6.9,1,7,1,13,2023
3,2023-07-01,18,1.8,1,7,1,32,2023
1,2023-07-02,19,10.8,2,7,1,49,2023
2,2023-07-02,25,4.7,2,7,1,15,2023
3,2023-07-02,22,24.0,2,7,1,23,2023
1,2023-07-03,18,17.9,3,7,1,15,2023
2,2023-07-03,19,1.7,3,7,1,32,2023
3,2023-07-03,19,7.2,3,7,1,46,2023
1,2023-07-04,16,8.4,4,7,1,30,2023
2,2023-07-04,29,24.2,4,7,1,39,2023
3,2023-07-04,29,31.1,4,7,1,41,2023
1,2023-07-05,20,28.6,5,7,1,48,2023
2,2023-07-05,26,21.1,5,7,1,32,2023
3,2023-07-05,20,5.9,5,7,1,21,2023
1,2023-07-06,23,2.5,6,7,1,49,2023
2,2023-07-06,28,30.3,6,7,1,19,2023
3,2023-07-06,18,2.9,6,7,1,40,2023
1,2023-07-07,28,11.8,7,7,1,38,2023
2,2023-07-07,21,31.0,7,7,1,15,2023
3,2023-07-07,18,1.6,7,7,1,10,2023
1,2023-07-08,28,17.4,8,7,1,14,2023
2,2023-07-08,17,30.3,8,7,1,1,2023
3,2023-07-08,16,5.8,8,7,1,42,2023
1,2023-07-09,18,32.5,9,7,1,32,2023
2,2023-07-09,23,32.0,9,7,1,50,2023
3,2023-07-09,17,31.1,9,7,1,10,2023
1,2023-07-10,22,1.1,10,7,1,22,2023
2,2023-07-10,17,31.7,10,7,1,42,2023
3,2023-07-10,22,24.3,10,7,1,32,2023
1,2023-07-11,19,27.9,11,7,1,30,2023
2,2023-07-11,27,2.0,11,7,1,41,2023
3,2023-07-11,23,25.2,11,7,1,39,2023
1,2023-07-12,20,14.1,12,7,1,37,2023
2,2023-07-12,28,26.8,12,7,1,18,2023
3,2023-07-12,25,18.7,12,7,1,20,2023
1,2023-07-13,16,8.5,13,7,1,44,2023
2,2023-07-13,16,7.2,13,7,1,34,2023
3,2023-07-13,21,9.0,13,7,1,10,2023
1,2023-07-14,19,12.3,14,7,1,38,2023
2,2023-07-14,21,4.0,14,7,1,31,2023
3,2023-07-14,21,22.4,14,7,1,48,2023
1,2023-07-15,19,15.0,15,7,1,33,2023
2,2023-07-15,18,14.5,15,7,1,52,2023
3,2023-07-15,23,31.3,15,7,1,8,2023
1,2023-07-16,22,14.4,16,7,1,1,2023
2,2023-07-16,29,27.5,16,7,1,38,2023
3,2023-07-16,24,21.9,16,7,1,26,2023
1,2023-07-17,27,13.8,17,7,1,3,2023
2,2023-07-17,20,5.3,17,7,1,19,2023
3,2023-07-17,26,23.4,17,7,1,39,2023
1,2023-07-18,25,27.1,18,7,1,41,2023
2,2023-07-18,20,26.3,18,7,1,13,2023
3,2023-07-18,18,23.4,18,7,1,41,2023
1,2023-07-19,24,8.3,19,7,1,15,2023
2,2023-07-19,29,3.6,19,7,1,31,2023
3,2023-07-19,26,17.0,19,7,1,21,2023
1,2023-07-20,15,17.7,20,7,1,49,2023
2,2023-07-20,22,31.0,20,7,1,50,2023
3,2023-07-20,18,9.5,20,7,1,47,2023
1,2023-07-21,16,9.5,21,7,1,3,2023
2,2023-07-21,28,8.9,21,7,1,7,2023
3,2023-07-21,26,6.9,21,7,1,26,2023
1,2023-07-22,26,29.0,22,7,1,14,2023
2,2023-07-22,27,0.9,22,7,1,3,2023
3,2023-07-22,16,31.8,22,7,1,6,2023
1,2023-07-23,15,9.6,23,7,1,14,2023
2,2023-07-23,28,32.0,23,7,1,27,2023
3,2023-07-23,26,26.7,23,7,1,2,2023
1,2023-07-24,23,7.7,24,7,1,48,2023
2,2023-07-24,22,2.5,24,7,1,45,2023
3,2023-07-24,18,14.5,24,7,1,20,2023
1,2023-07-25,20,25.3,25,7,1,49,2023
2,2023-07-25,27,21.1,25,7,1,38,2023
3,2023-07-25,17,26.5,25,7,1,45,2023
1,2023-07-26,27,1.8,26,7,1,14,2023
2,2023-07-26,27,11.8,26,7,1,46,2023
3,2023-07-26,22,16.1,26,7,1,10,2023
1,2023-07-27,27,18.9,27,7,1,14,2023
2,2023-07-27,18,21.8,27,7,1,23,2023
3,2023-07-27,17,30.6,27,7,1,7,2023
1,2023-07-28,24,23.0,28,7,1,15,2023
2,2023-07-28,23,16.9,28,7,1,39,2023
3,2023-07-28,18,6.3,28,7,1,18,2023
1,2023-07-29,22,23.3,29,7,1,23,2023
2,2023-07-29,19,22.2,29,7,1,26,2023
3,2023-07-29,22,20.4,29,7,1,2,2023
1,2023-07-30,19,21.7,30,7,1,4,2023
2,2023-07-30,20,12.1,30,7,1,19,2023
3,2023-07-30,25,2.9,30,7,1,39,2023
1,2023-07-31,27,9.8,31,7,1,7,2023
2,2023-07-31,28,23.1,31,7,1,52,2023
3,2023-07-31,28,17.1,31,7,1,23,2023
1,2023-08-01,15,30.4,1,8,1,35,2023
2,2023-08-01,18,10.4,1,8,1,17,2023
3,2023-08-01,29,3.5,1,8,1,50,2023
1,2023-08-02,25,6.5,2,8,1,6,2023
2,2023-08-02,18,21.4,2,8,1,48,2023
3,2023-08-02,20,19.8,2,8,1,7,2023
1,2023-08-03,17,4.0,3,8,1,45,2023
2,2023-08-03,29,13.5,3,8,1,31,2023
3,2023-08-03,16,18.8,3,8,1,13,2023
1,2023-08-04,16,17.8,4,8,1,11,2023
2,2023-08-04,27,13.2,4,8,1,24,2023
3,2023-08-04,23,7.8,4,8,1,5,2023
1,2023-08-05,17,14.2,5,8,1,13,2023
2,2023-08-05,19,15.9,5,8,1,38,2023
3,2023-08-05,28,2.3,5,8,1,49,2023
1,2023-08-06,22,6.8,6,8,1,5,2023
2,2023-08-06,27,2.9,6,8,1,49,2023
3,2023-08-06,17,13.4,6,8,1,14,2023
1,2023-08-07,29,14.6,7,8,1,11,2023
2,2023-08-07,23,12.5,7,8,1,47,2023
3,2023-08-07,26,27.1,7,8,1,1,2023
1,2023-08-08,23,10.9,8,8,1,15,2023
2,2023-08-08,16,5.7,8,8,1,3,2023
3,2023-08-08,19,12.2,8,8,1,49,2023
1,2023-08-09,18,18.6,9,8,1,1,2023
