Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty
3,2023-02-25,16,4.4,7,2,1,38
1,2023-02-26,25,8.2,1,2,1,28
2,2023-02-26,24,26.5,1,2,1,34
3,2023-02-26,17,4,1,2,1,42
1,2023-02-27,24,15.3,2,2,1,21
2,2023-02-27,19,16,2,2,1,5
3,2023-02-27,23,1.7,2,2,1,49
1,2023-02-28,22,4.9,3,2,1,32
2,2023-02-28,20,14.5,3,2,1,21
3,2023-02-28,21,5.2,3,2,1,39
1,2023-03-01,20,19.9,4,3,1,9
2,2023-03-01,26,1.2,4,3,1,7
3,2023-03-01,29,13.3,4,3,1,50
1,2023-03-02,24,12.9,5,3,1,33
2,2023-03-02,21,18.3,5,3,1,44
3,2023-03-02,28,11.8,5,3,1,13
1,2023-03-03,20,24.9,6,3,1,25
2,2023-03-03,20,12.4,6,3,1,38
3,2023-03-03,21,28.9,6,3,1,48
1,2023-03-04,23,22.1,7,3,1,13
2,2023-03-04,26,2,7,3,1,1
3,2023-03-04,22,18.5,7,3,1,21
1,2023-03-05,28,17.4,1,3,1,37
2,2023-03-05,15,27.1,1,3,1,1
3,2023-03-05,27,21.3,1,3,1,52
1,2023-03-06,23,14.7,2,3,1,7
2,2023-03-06,23,8.3,2,3,1,49
3,2023-03-06,20,19.6,2,3,1,12
1,2023-03-07,18,15.2,3,3,1,37
2,2023-03-07,29,16.1,3,3,1,45
3,2023-03-07,24,31.8,3,3,1,40
1,2023-03-08,15,6.4,4,3,1,5
2,2023-03-08,26,32,4,3,1,17
3,2023-03-08,21,28.4,4,3,1,9
1,2023-03-09,16,29.4,5,3,1,51
2,2023-03-09,18,23.8,5,3,1,7
3,2023-03-09,28,20.7,5,3,1,51
1,2023-03-10,17,28.4,6,3,1,10
2,2023-03-10,27,4.9,6,3,1,47
3,2023-03-10,24,4.1,6,3,1,38
1,2023-03-11,28,6.2,7,3,1,6
2,2023-03-11,16,4,7,3,1,3
3,2023-03-11,15,16.3,7,3,1,8
1,2023-03-12,26,3.4,1,3,1,17
2,2023-03-12,23,9.5,1,3,1,12
3,2023-03-12,27,32.1,1,3,1,36
1,2023-03-13,19,7.6,2,3,1,29
2,2023-03-13,25,31.8,2,3,1,14
3,2023-03-13,28,29.5,2,3,1,17
1,2023-03-14,16,32.5,3,3,1,10
2,2023-03-14,21,2.5,3,3,1,14
3,2023-03-14,23,5.1,3,3,1,29
1,2023-03-15,29,17.1,4,3,1,1
2,2023-03-15,29,20.5,4,3,1,51
3,2023-03-15,22,25.6,4,3,1,3
1,2023-03-16,15,7.6,5,3,1,21
2,2023-03-16,27,1,5,3,1,33
3,2023-03-16,20,10.9,5,3,1,46
1,2023-03-17,18,17.9,6,3,1,44
2,2023-03-17,23,32.2,6,3,1,15
3,2023-03-17,24,14.8,6,3,1,52
1,2023-03-18,18,15.1,7,3,1,1
2,2023-03-18,15,6.2,7,3,1,47
3,2023-03-18,16,21.5,7,3,1,22
1,2023-03-19,20,6.2,1,3,1,9
2,2023-03-19,19,31.5,1,3,1,43
3,2023-03-19,20,13.3,1,3,1,33
1,2023-03-20,21,20,2,3,1,11
2,2023-03-20,22,13.3,2,3,1,51
3,2023-03-20,16,32.5,2,3,1,36
1,2023-03-21,18,14.2,3,3,1,39
2,2023-03-21,26,25.3,3,3,1,10
3,2023-03-21,20,10.2,3,3,1,46
1,2023-03-22,17,29.2,4,3,1,10
2,2023-03-22,24,20.8,4,3,1,32
3,2023-03-22,24,7.5,4,3,1,26
1,2023-03-23,29,16.5,5,3,1,18
2,2023-03-23,17,3.9,5,3,1,24
3,2023-03-23,19,31,5,3,1,48
1,2023-03-24,28,11.8,6,3,1,38
2,2023-03-24,29,32.5,6,3,1,27
3,2023-03-24,18,11.3,6,3,1,32
1,2023-03-25,18,22.2,7,3,1,8
2,2023-03-25,20,22.5,7,3,1,22
3,2023-03-25,28,10.8,7,3,1,37
1,2023-03-26,29,1.2,1,3,1,23
2,2023-03-26,27,15.5,1,3,1,23
3,2023-03-26,29,29.4,1,3,1,8
1,2023-03-27,29,29.1,2,3,1,22
2,2023-03-27,22,21.3,2,3,1,8
3,2023-03-27,18,9.5,2,3,1,19
1,2023-03-28,21,30,3,3,1,29
2,2023-03-28,21,4.1,3,3,1,47
3,2023-03-28,16,3.7,3,3,1,33
1,2023-03-29,21,22.8,4,3,1,1
2,2023-03-29,29,13.9,4,3,1,34
3,2023-03-29,21,7.2,4,3,1,13
1,2023-03-30,23,12,5,3,1,23
2,2023-03-30,17,31.1,5,3,1,50
3,2023-03-30,22,21.6,5,3,1,28
1,2023-03-31,19,2.9,6,3,1,9
2,2023-03-31,16,21.8,6,3,1,33
3,2023-03-31,17,8.9,6,3,1,42
1,2023-04-01,16,18,7,4,1,52
2,2023-04-01,16,26.8,7,4,1,32
3,2023-04-01,24,5.4,7,4,1,8
1,2023-04-02,24,25.6,1,4,1,41
2,2023-04-02,18,21.1,1,4,1,9
3,2023-04-02,22,16.7,1,4,1,34
1,2023-04-03,22,26.8,2,4,1,41
2,2023-04-03,27,25.3,2,4,1,27
3,2023-04-03,19,28,2,4,1,35
1,2023-04-04,19,19,3,4,1,48
2,2023-04-04,23,24.8,3,4,1,52
3,2023-04-04,17,23,3,4,1,21
1,2023-04-05,29,10.8,4,4,1,42
2,2023-04-05,23,16.8,4,4,1,6
3,2023-04-05,16,15.4,4,4,1,49
1,2023-04-06,26,25,5,4,1,28
2,2023-04-06,18,31.5,5,4,1,8
3,2023-04-06,15,22.6,5,4,1,43
1,2023-04-07,15,22,6,4,1,12
2,2023-04-07,23,27.3,6,4,1,12
3,2023-04-07,29,24.4,6,4,1,5
1,2023-04-08,29,9.1,7,4,1,48
2,2023-04-08,27,17.9,7,4,1,1
3,2023-04-08,25,9.4,7,4,1,36
1,2023-04-09,29,3.1,1,4,1,51
2,2023-04-09,24,7.8,1,4,1,43
3,2023-04-09,21,32.1,1,4,1,12
1,2023-04-10,17,29,2,4,1,36
2,2023-04-10,28,31.9,2,4,1,18
3,2023-04-10,15,4,2,4,1,43
1,2023-04-11,16,19.1,3,4,1,49
2,2023-04-11,16,12.5,3,4,1,29
3,2023-04-11,27,30.7,3,4,1,24
1,2023-04-12,27,9.3,4,4,1,38
2,2023-04-12,15,15,4,4,1,33
3,2023-04-12,21,9.4,4,4,1,11
1,2023-04-13,22,32.4,5,4,1,50
2,2023-04-13,19,29.2,5,4,1,10
3,2023-04-13,23,8.9,5,4,1,48
1,2023-04-14,29,16.3,6,4,1,40
2,2023-04-14,22,6.6,6,4,1,6
3,2023-04-14,19,27.5,6,4,1,4
1,2023-04-15,21,5.7,7,4,1,31
2,2023-04-15,23,1,7,4,1,1
3,2023-04-15,29,32.7,7,4,1,50
1,2023-04-16,18,28.9,1,4,1,15
2,2023-04-16,20,1.3,1,4,1,50
3,2023-04-16,25,5.6,1,4,1,33
1,2023-04-17,29,24.2,2,4,1,46
2,2023-04-17,17,31.8,2,4,1,27
3,2023-04-17,19,26.3,2,4,1,31
1,2023-04-18,20,25.8,3,4,1,7
2,2023-04-18,20,19.8,3,4,1,1
3,2023-04-18,17,11.3,3,4,1,12
1,2023-04-19,18,15.3,4,4,1,30
2,2023-04-19,25,7.3,4,4,1,31
3,2023-04-19,16,22.5,4,4,1,4
1,2023-04-20,15,7.6,5,4,1,15
2,2023-04-20,20,9.5,5,4,1,15
3,2023-04-20,29,27.4,5,4,1,22
1,2023-04-21,16,7.8,6,4,1,36
2,2023-04-21,18,24.4,6,4,1,30
3,2023-04-21,21,17,6,4,1,26
1,2023-04-22,23,19.4,7,4,1,2
2,2023-04-22,17,17.3,7,4,1,34
3,2023-04-22,16,5.1,7,4,1,20
1,2023-04-23,16,10.4,1,4,1,25
2,2023-04-23,19,27.1,1,4,1,47
3,2023-04-23,26,23.8,1,4,1,39
1,2023-04-24,26,6.8,2,4,1,2
2,2023-04-24,20,30.8,2,4,1,30
3,2023-04-24,29,15.8,2,4,1,38
1,2023-04-25,27,3.4,3,4,1,42
2,2023-04-25,22,12.8,3,4,1,37
3,2023-04-25,23,10.3,3,4,1,39
1,2023-04-26,25,14.6,4,4,1,16
2,2023-04-26,16,28.7,4,4,1,4
3,2023-04-26,15,2.5,4,4,1,47
1,2023-04-27,28,21.5,5,4,1,5
2,2023-04-27,18,1.3,5,4,1,18
3,2023-04-27,26,1.2,5,4,1,30
1,2023-04-28,19,20.5,6,4,1,41
2,2023-04-28,18,31.3,6,4,1,45
3,2023-04-28,24,18.9,6,4,1,30
1,2023-04-29,27,13.5,7,4,1,45
2,2023-04-29,19,18,7,4,1,45
3,2023-04-29,29,2.4,7,4,1,45
1,2023-04-30,21,22.1,1,4,1,32
2,2023-04-30,20,9,1,4,1,37
3,2023-04-30,27,20.2,1,4,1,25
1,2023-05-01,27,21.4,2,5,1,20
2,2023-05-01,21,16.4,2,5,1,9
3,2023-05-01,19,10.1,2,5,1,20
1,2023-05-02,29,10.5,3,5,1,42
2,2023-05-02,25,19.4,3,5,1,11
3,2023-05-02,25,19.6,3,5,1,34
1,2023-05-03,20,8.8,4,5,1,1
2,2023-05-03,17,25.9,4,5,1,14
3,2023-05-03,18,29.6,4,5,1,5
1,2023-05-04,15,19.4,5,5,1,14
2,2023-05-04,28,31.8,5,5,1,49
3,2023-05-04,22,4.3,5,5,1,19
1,2023-05-05,29,6,6,5,1,11
2,2023-05-05,27,4,6,5,1,19
3,2023-05-05,24,4,6,5,1,37
1,2023-05-06,23,13,7,5,1,32
2,2023-05-06,18,29.8,7,5,1,51
3,2023-05-06,19,7.5,7,5,1,3
1,2023-05-07,22,22.1,1,5,1,29
2,2023-05-07,22,16.5,1,5,1,31
3,2023-05-07,27,3.7,1,5,1,18
1,2023-05-08,24,16.6,2,5,1,7
2,2023-05-08,20,14.8,2,5,1,33
3,2023-05-08,22,15.8,2,5,1,3
1,2023-05-09,20,13.1,3,5,1,4
2,2023-05-09,24,13.1,3,5,1,51
3,2023-05-09,15,20,3,5,1,20
1,2023-05-10,28,25.7,4,5,1,27
2,2023-05-10,25,6.4,4,5,1,30
3,2023-05-10,22,24.4,4,5,1,10
1,2023-05-11,15,21.6,5,5,1,1
2,2023-05-11,18,19.2,5,5,1,24
3,2023-05-11,23,23.9,5,5,1,26
1,2023-05-12,23,30.9,6,5,1,35
2,2023-05-12,18,10.7,6,5,1,9
3,2023-05-12,20,30.1,6,5,1,9
1,2023-05-13,19,24.4,7,5,1,8
2,2023-05-13,24,1.7,7,5,1,13
3,2023-05-13,18,18,7,5,1,44
1,2023-05-14,19,7.7,1,5,1,31
2,2023-05-14,23,26.7,1,5,1,39
3,2023-05-14,19,24.7,1,5,1,42
1,2023-05-15,24,22.5,2,5,1,8
2,2023-05-15,27,2.5,2,5,1,13
3,2023-05-15,29,22.7,2,5,1,50
1,2023-05-16,16,8.6,3,5,1,40
2,2023-05-16,24,13.4,3,5,1,33
3,2023-05-16,18,10.1,3,5,1,35
1,2023-05-17,26,24.4,4,5,1,45
2,2023-05-17,29,18.1,4,5,1,52
3,2023-05-17,16,9.3,4,5,1,46
1,2023-05-18,21,22.2,5,5,1,32
2,2023-05-18,25,15.1,5,5,1,20
3,2023-05-18,20,27.5,5,5,1,49
1,2023-05-19,27,11.1,6,5,1,17
2,2023-05-19,29,3.1,6,5,1,38
3,2023-05-19,23,2.5,6,5,1,2
1,2023-05-20,26,23.9,7,5,1,46
2,2023-05-20,22,24.7,7,5,1,46
3,2023-05-20,27,4.9,7,5,1,15
1,2023-05-21,21,29.2,1,5,1,6
2,2023-05-21,29,12.8,1,5,1,22
3,2023-05-21,25,6.3,1,5,1,46
1,2023-05-22,29,14.5,2,5,1,51
2,2023-05-22,20,24.3,2,5,1,38
3,2023-05-22,26,26.8,2,5,1,34
1,2023-05-23,18,20.5,3,5,1,45
2,2023-05-23,18,13.3,3,5,1,28
3,2023-05-23,17,24.3,3,5,1,16
1,2023-05-24,25,24.9,4,5,1,33
2,2023-05-24,24,7.3,4,5,1,35
3,2023-05-24,28,24.6,4,5,1,3
1,2023-05-25,22,2.4,5,5,1,28
2,2023-05-25,28,13.8,5,5,1,47
3,2023-05-25,28,21.3,5,5,1,15
1,2023-05-26,29,3.8,6,5,1,17
2,2023-05-26,25,3.1,6,5,1,49
3,2023-05-26,26,23.6,6,5,1,26
1,2023-05-27,26,18.7,7,5,1,41
2,2023-05-27,19,29.7,7,5,1,48
3,2023-05-27,23,23.1,7,5,1,3
1,2023-05-28,19,26.8,1,5,1,50
2,2023-05-28,15,19,1,5,1,2
3,2023-05-28,22,7.8,1,5,1,35
1,2023-05-29,21,20.9,2,5,1,34
2,2023-05-29,23,9.1,2,5,1,51
3,2023-05-29,16,24.3,2,5,1,21
1,2023-05-30,17,3.5,3,5,1,27
2,2023-05-30,22,1.8,3,5,1,46
3,2023-05-30,27,25.2,3,5,1,49
1,2023-05-31,15,18.2,4,5,1,30
2,2023-05-31,22,3.8,4,5,1,7
3,2023-05-31,20,1.4,4,5,1,15
1,2023-06-01,29,26.8,5,6,1,33
2,2023-06-01,18,26.5,5,6,1,5
3,2023-06-01,19,26.2,5,6,1,52
1,2023-06-02,28,28.8,6,6,1,8
2,2023-06-02,16,11.2,6,6,1,29
3,2023-06-02,18,20.7,6,6,1,29
1,2023-06-03,19,20.4,7,6,1,52
2,2023-06-03,22,32,7,6,1,52
3,2023-06-03,15,10.7,7,6,1,34
1,2023-06-04,25,23.8,1,6,1,3
2,2023-06-04,27,27.1,1,6,1,43
3,2023-06-04,27,14.2,1,6,1,42
1,2023-06-05,19,20.5,2,6,1,21
2,2023-06-05,22,22.6,2,6,1,47
3,2023-06-05,19,5.2,2,6,1,4
1,2023-06-06,19,18.2,3,6,1,15
2,2023-06-06,15,2,3,6,1,14
3,2023-06-06,25,15.4,3,6,1,34
1,2023-06-07,20,32.1,4,6,1,6
2,2023-06-07,19,20,4,6,1,7
3,2023-06-07,15,7,4,6,1,1
1,2023-06-08,27,16.2,5,6,1,7
2,2023-06-08,18,14.7,5,6,1,25
3,2023-06-08,15,2.7,5,6,1,45
1,2023-06-09,28,2.5,6,6,1,23
2,2023-06-09,25,8.4,6,6,1,38
3,2023-06-09,25,16.2,6,6,1,38
1,2023-06-10,19,10,7,6,1,50
2,2023-06-10,21,10.3,7,6,1,17
3,2023-06-10,27,0.9,7,6,1,36
1,2023-06-11,21,26.2,1,6,1,15
2,2023-06-11,18,14.5,1,6,1,10
3,2023-06-11,20,20.4,1,6,1,48
1,2023-06-12,15,10.1,2,6,1,44
2,2023-06-12,23,32.8,2,6,1,46
3,2023-06-12,24,5.6,2,6,1,52
1,2023-06-13,20,20,3,6,1,23
2,2023-06-13,26,6.4,3,6,1,45
3,2023-06-13,29,14.4,3,6,1,52
1,2023-06-14,17,7.6,4,6,1,14
2,2023-06-14,16,31.5,4,6,1,10
3,2023-06-14,15,19.1,4,6,1,9
1,2023-06-15,18,5.6,5,6,1,48
2,2023-06-15,22,9.7,5,6,1,1
3,2023-06-15,21,29.1,5,6,1,18
1,2023-06-16,26,17.3,6,6,1,33
2,2023-06-16,25,13.9,6,6,1,28
3,2023-06-16,15,17.7,6,6,1,6
1,2023-06-17,29,18.9,7,6,1,7
2,2023-06-17,25,4.6,7,6,1,17
3,2023-06-17,21,28,7,6,1,26
1,2023-06-18,17,5.3,1,6,1,24
2,2023-06-18,18,13.6,1,6,1,29
3,2023-06-18,25,17.8,1,6,1,31
1,2023-06-19,21,14.4,2,6,1,27
2,2023-06-19,23,18.6,2,6,1,33
3,2023-06-19,24,31.7,2,6,1,43
1,2023-06-20,29,18.5,3,6,1,20
2,2023-06-20,26,20.8,3,6,1,34
3,2023-06-20,16,10.3,3,6,1,8
1,2023-06-21,16,28.5,4,6,1,15
2,2023-06-21,26,31.6,4,6,1,17
3,2023-06-21,24,9.4,4,6,1,9
1,2023-06-22,29,24.8,5,6,1,19
2,2023-06-22,15,21.9,5,6,1,10
3,2023-06-22,16,6.2,5,6,1,38
1,2023-06-23,26,14.4,6,6,1,52
2,2023-06-23,16,28.7,6,6,1,3
3,2023-06-23,29,11.5,6,6,1,21
1,2023-06-24,19,7.1,7,6,1,14
2,2023-06-24,29,5.5,7,6,1,9
3,2023-06-24,26,9.9,7,6,1,25
1,2023-06-25,22,26.1,1,6,1,26
2,2023-06-25,22,29.3,1,6,1,25
3,2023-06-25,26,10.2,1,6,1,48
1,2023-06-26,24,25.3,2,6,1,26
2,2023-06-26,17,27.6,2,6,1,31
3,2023-06-26,17,17.8,2,6,1,6
1,2023-06-27,29,22.6,3,6,1,45
2,2023-06-27,20,23.6,3,6,1,2
3,2023-06-27,28,14.5,3,6,1,52
1,2023-06-28,28,14.9,4,6,1,20
2,2023-06-28,29,21,4,6,1,24
3,2023-06-28,15,15.3,4,6,1,31
1,2023-06-29,26,11.6,5,6,1,28
2,2023-06-29,20,12.5,5,6,1,5
3,2023-06-29,20,2.9,5,6,1,8
1,2023-06-30,27,29.6,6,6,1,47
2,2023-06-30,26,1.4,6,6,1,38
3,2023-06-30,26,9.3,6,6,1,41
1,2023-07-01,17,17.7,7,7,1,45
2,2023-07-01,27,6.9,7,7,1,13
3,2023-07-01,18,1.8,7,7,1,32
1,2023-07-02,19,10.8,1,7,1,49
2,2023-07-02,25,4.7,1,7,1,15
3,2023-07-02,22,24,1,7,1,23
1,2023-07-03,18,17.9,2,7,1,15
2,2023-07-03,19,1.7,2,7,1,32
3,2023-07-03,19,7.2,2,7,1,46
1,2023-07-04,16,8.4,3,7,1,30
2,2023-07-04,29,24.2,3,7,1,39
3,2023-07-04,29,31.1,3,7,1,41
1,2023-07-05,20,28.6,4,7,1,48
2,2023-07-05,26,21.1,4,7,1,32
3,2023-07-05,20,5.9,4,7,1,21
1,2023-07-06,23,2.5,5,7,1,49
2,2023-07-06,28,30.3,5,7,1,19
3,2023-07-06,18,2.9,5,7,1,40
1,2023-07-07,28,11.8,6,7,1,38
2,2023-07-07,21,31,6,7,1,15
3,2023-07-07,18,1.6,6,7,1,10
1,2023-07-08,28,17.4,7,7,1,14
2,2023-07-08,17,30.3,7,7,1,1
3,2023-07-08,16,5.8,7,7,1,42
1,2023-07-09,18,32.5,1,7,1,32
2,2023-07-09,23,32,1,7,1,50
3,2023-07-09,17,31.1,1,7,1,10
1,2023-07-10,22,1.1,2,7,1,22
2,2023-07-10,17,31.7,2,7,1,42
3,2023-07-10,22,24.3,2,7,1,32
1,2023-07-11,19,27.9,3,7,1,30
2,2023-07-11,27,2,3,7,1,41
3,2023-07-11,23,25.2,3,7,1,39
1,2023-07-12,20,14.1,4,7,1,37
2,2023-07-12,28,26.8,4,7,1,18
3,2023-07-12,25,18.7,4,7,1,20
1,2023-07-13,16,8.5,5,7,1,44
2,2023-07-13,16,7.2,5,7,1,34
3,2023-07-13,21,9,5,7,1,10
1,2023-07-14,19,12.3,6,7,1,38
2,2023-07-14,21,4,6,7,1,31
3,2023-07-14,21,22.4,6,7,1,48
1,2023-07-15,19,15,7,7,1,33
2,2023-07-15,18,14.5,7,7,1,52
3,2023-07-15,23,31.3,7,7,1,8
1,2023-07-16,22,14.4,1,7,1,1
2,2023-07-16,29,27.5,1,7,1,38
3,2023-07-16,24,21.9,1,7,1,26
1,2023-07-17,27,13.8,2,7,1,3
2,2023-07-17,20,5.3,2,7,1,19
3,2023-07-17,26,23.4,2,7,1,39
1,2023-07-18,25,27.1,3,7,1,41
2,2023-07-18,20,26.3,3,7,1,13
3,2023-07-18,18,23.4,3,7,1,41
1,2023-07-19,24,8.3,4,7,1,15
2,2023-07-19,29,3.6,4,7,1,31
3,2023-07-19,26,17,4,7,1,21
1,2023-07-20,15,17.7,5,7,1,49
2,2023-07-20,22,31,5,7,1,50
3,2023-07-20,18,9.5,5,7,1,47
1,2023-07-21,16,9.5,6,7,1,3
2,2023-07-21,28,8.9,6,7,1,7
3,2023-07-21,26,6.9,6,7,1,26
1,2023-07-22,26,29,7,7,1,14
2,2023-07-22,27,0.9,7,7,1,3
3,2023-07-22,16,31.8,7,7,1,6
1,2023-07-23,15,9.6,1,7,1,14
2,2023-07-23,28,32,1,7,1,27
3,2023-07-23,26,26.7,1,7,1,2
1,2023-07-24,23,7.7,2,7,1,48
2,2023-07-24,22,2.5,2,7,1,45
3,2023-07-24,18,14.5,2,7,1,20
1,2023-07-25,20,25.3,3,7,1,49
2,2023-07-25,27,21.1,3,7,1,38
3,2023-07-25,17,26.5,3,7,1,45
1,2023-07-26,27,1.8,4,7,1,14
2,2023-07-26,27,11.8,4,7,1,46
3,2023-07-26,22,16.1,4,7,1,10
1,2023-07-27,27,18.9,5,7,1,14
2,2023-07-27,18,21.8,5,7,1,23
3,2023-07-27,17,30.6,5,7,1,7
1,2023-07-28,24,23,6,7,1,15
2,2023-07-28,23,16.9,6,7,1,39
3,2023-07-28,18,6.3,6,7,1,18
1,2023-07-29,22,23.3,7,7,1,23
2,2023-07-29,19,22.2,7,7,1,26
3,2023-07-29,22,20.4,7,7,1,2
1,2023-07-30,19,21.7,1,7,1,4
2,2023-07-30,20,12.1,1,7,1,19
3,2023-07-30,25,2.9,1,7,1,39
1,2023-07-31,27,9.8,2,7,1,7
2,2023-07-31,28,23.1,2,7,1,52
3,2023-07-31,28,17.1,2,7,1,23
1,2023-08-01,15,30.4,3,8,1,35
2,2023-08-01,18,10.4,3,8,1,17
3,2023-08-01,29,3.5,3,8,1,50
1,2023-08-02,25,6.5,4,8,1,6
2,2023-08-02,18,21.4,4,8,1,48
3,2023-08-02,20,19.8,4,8,1,7
1,2023-08-03,17,4,5,8,1,45
2,2023-08-03,29,13.5,5,8,1,31
3,2023-08-03,16,18.8,5,8,1,13
1,2023-08-04,16,17.8,6,8,1,11
2,2023-08-04,27,13.2,6,8,1,24
3,2023-08-04,23,7.8,6,8,1,5
1,2023-08-05,17,14.2,7,8,1,13
2,2023-08-05,19,15.9,7,8,1,38
3,2023-08-05,28,2.3,7,8,1,49
1,2023-08-06,22,6.8,1,8,1,5
2,2023-08-06,27,2.9,1,8,1,49
3,2023-08-06,17,13.4,1,8,1,14
1,2023-08-07,29,14.6,2,8,1,11
2,2023-08-07,23,12.5,2,8,1,47
3,2023-08-07,26,27.1,2,8,1,1
1,2023-08-08,23,10.9,3,8,1,15
2,2023-08-08,16,5.7,3,8,1,3
3,2023-08-08,19,12.2,3,8,1,49
1,2023-08-09,18,18.6,4,8,1,1
2,2023-08-09,21,16.9,4,8,1,39
3,2023-08-09,17,20.9,4,8,1,30
1,2023-08-10,25,5.5,5,8,1,13
2,2023-08-10,18,22.4,5,8,1,25
3,2023-08-10,23,6.9,5,8,1,12
1,2023-08-11,24,1.8,6,8,1,34
2,2023-08-11,25,10.8,6,8,1,19
3,2023-08-11,20,27.7,6,8,1,17
1,2023-08-12,26,8.4,7,8,1,10
2,2023-08-12,24,28.7,7,8,1,9
3,2023-08-12,26,13.2,7,8,1,33
1,2023-08-13,18,19.1,1,8,1,42
2,2023-08-13,26,10.8,1,8,1,20
3,2023-08-13,20,20.1,1,8,1,42
1,2023-08-14,16,24,2,8,1,27
2,2023-08-14,24,14.7,2,8,1,24
3,2023-08-14,15,9.5,2,8,1,36
1,2023-08-15,16,24.3,3,8,1,49
2,2023-08-15,23,17.7,3,8,1,46
3,2023-08-15,28,11.6,3,8,1,2
1,2023-08-16,22,11.7,4,8,1,39
2,2023-08-16,20,21,4,8,1,16
3,2023-08-16,15,9.5,4,8,1,7
1,2023-08-17,18,10.9,5,8,1,23
2,2023-08-17,25,10.2,5,8,1,38
3,2023-08-17,20,9.3,5,8,1,28
1,2023-08-18,21,11.9,6,8,1,31
2,2023-08-18,18,1.9,6,8,1,46
3,2023-08-18,17,7,6,8,1,34
1,2023-08-19,23,10,7,8,1,38
2,2023-08-19,17,22.7,7,8,1,43
3,2023-08-19,27,18.2,7,8,1,46
1,2023-08-20,28,14.6,1,8,1,18
2,2023-08-20,22,31.8,1,8,1,47
3,2023-08-20,22,14.2,1,8,1,3
1,2023-08-21,21,30.6,2,8,1,50
2,2023-08-21,18,5.4,2,8,1,29
3,2023-08-21,20,25.5,2,8,1,13
1,2023-08-22,23,20.7,3,8,1,5
2,2023-08-22,18,18.6,3,8,1,14
3,2023-08-22,22,28.9,3,8,1,24
1,2023-08-23,29,10.1,4,8,1,22
2,2023-08-23,16,17.8,4,8,1,40
3,2023-08-23,17,18.4,4,8,1,26
1,2023-08-24,28,11.2,5,8,1,8
2,2023-08-24,15,12.9,5,8,1,16
3,2023-08-24,24,3.8,5,8,1,25
1,2023-08-25,22,22.5,6,8,1,49
2,2023-08-25,27,8.3,6,8,1,46
3,2023-08-25,18,18.1,6,8,1,2
1,2023-08-26,27,30.6,7,8,1,36
2,2023-08-26,19,10.6,7,8,1,21
3,2023-08-26,19,21.2,7,8,1,26
1,2023-08-27,22,14.7,1,8,1,9
2,2023-08-27,21,14.8,1,8,1,18
3,2023-08-27,23,9.8,1,8,1,11
1,2023-08-28,23,30.5,2,8,1,36
2,2023-08-28,24,2.4,2,8,1,3
3,2023-08-28,25,10.3,2,8,1,50
1,2023-08-29,22,31.5,3,8,1,15
2,2023-08-29,27,10.8,3,8,1,40
3,2023-08-29,24,28.4,3,8,1,45
1,2023-08-30,27,24.6,4,8,1,48
2,2023-08-30,27,30.3,4,8,1,6
3,2023-08-30,19,8.7,4,8,1,9
1,2023-08-31,20,2.6,5,8,1,9
2,2023-08-31,22,32.3,5,8,1,40
3,2023-08-31,17,18.6,5,8,1,34
1,2023-09-01,15,14.6,6,9,1,18
2,2023-09-01,28,29.6,6,9,1,13
3,2023-09-01,25,28.6,6,9,1,52
1,2023-09-02,15,1.5,7,9,1,20
2,2023-09-02,19,32.7,7,9,1,11
3,2023-09-02,16,9,7,9,1,37
1,2023-09-03,27,12.2,1,9,1,2
2,2023-09-03,18,11,1,9,1,13
3,2023-09-03,22,6.1,1,9,1,38
1,2023-09-04,24,26.8,2,9,1,45
2,2023-09-04,21,28.1,2,9,1,36
3,2023-09-04,16,1.4,2,9,1,18
1,2023-09-05,15,15.5,3,9,1,15
2,2023-09-05,23,29.6,3,9,1,2
3,2023-09-05,20,21.1,3,9,1,37
1,2023-09-06,15,3.5,4,9,1,18
2,2023-09-06,24,3.3,4,9,1,44
3,2023-09-06,15,10.7,4,9,1,52
1,2023-09-07,26,6.7,5,9,1,27
2,2023-09-07,19,24.3,5,9,1,31
3,2023-09-07,21,13.7,5,9,1,33
1,2023-09-08,26,2.6,6,9,1,19
2,2023-09-08,23,18.4,6,9,1,50
3,2023-09-08,22,2.3,6,9,1,10
1,2023-09-09,26,32.4,7,9,1,15
2,2023-09-09,26,12.5,7,9,1,1
3,2023-09-09,24,18.9,7,9,1,34
1,2023-09-10,29,25.4,1,9,1,38
2,2023-09-10,26,12.1,1,9,1,21
3,2023-09-10,24,7.7,1,9,1,5
1,2023-09-11,15,5.3,2,9,1,6
2,2023-09-11,19,15.5,2,9,1,5
3,2023-09-11,24,16.1,2,9,1,47
1,2023-09-12,27,7.8,3,9,1,2
2,2023-09-12,25,22.9,3,9,1,27
3,2023-09-12,16,26.3,3,9,1,13
1,2023-09-13,26,25.6,4,9,1,15
2,2023-09-13,28,11.3,4,9,1,22
3,2023-09-13,22,30.7,4,9,1,13
1,2023-09-14,22,17.5,5,9,1,22
2,2023-09-14,28,31.5,5,9,1,27
3,2023-09-14,22,25.7,5,9,1,30
1,2023-09-15,28,14.7,6,9,1,35
2,2023-09-15,16,24.7,6,9,1,27
3,2023-09-15,23,25,6,9,1,32
1,2023-09-16,22,29.2,7,9,1,21
2,2023-09-16,16,19.2,7,9,1,42
3,2023-09-16,24,6.8,7,9,1,32
1,2023-09-17,21,19.9,1,9,1,39
2,2023-09-17,25,6.3,1,9,1,15
